origen,destino,dia_semana,hora_dia,clima,es_hora_pico,es_fin_semana,demanda_origen,demanda_destino,tiempo_base,tiempo_viaje
Calle 45,Calle 63,0,5,Normal,0,0,0,1,4,3.88
Calle 45,Calle 63,0,5,Lluvia,0,0,0,1,4,4.68
Calle 45,Calle 63,0,5,Lluvia fuerte,0,0,0,1,4,5.95
Calle 45,Calle 63,0,6,Normal,1,0,0,1,4,6.29
Calle 45,Calle 63,0,6,Lluvia,1,0,0,1,4,6.91
Calle 45,Calle 63,0,6,Lluvia fuerte,1,0,0,1,4,8.86
Calle 45,Calle 63,0,7,Normal,1,0,0,1,4,6.18
Calle 45,Calle 63,0,7,Lluvia,1,0,0,1,4,6.98
Calle 45,Calle 63,0,7,Lluvia fuerte,1,0,0,1,4,9.7
Calle 45,Calle 63,0,8,Normal,1,0,0,1,4,6.58
Calle 45,Calle 63,0,8,Lluvia,1,0,0,1,4,6.87
Calle 45,Calle 63,0,8,Lluvia fuerte,1,0,0,1,4,9.24
Calle 45,Calle 63,0,9,Normal,1,0,0,1,4,5.78
Calle 45,Calle 63,0,9,Lluvia,1,0,0,1,4,7.78
Calle 45,Calle 63,0,9,Lluvia fuerte,1,0,0,1,4,8.82
Calle 45,Calle 63,0,10,Normal,0,0,0,1,4,4.32
Calle 45,Calle 63,0,10,Lluvia,0,0,0,1,4,5.23
Calle 45,Calle 63,0,10,Lluvia fuerte,0,0,0,1,4,6.12
Calle 45,Calle 63,0,11,Normal,0,0,0,1,4,3.91
Calle 45,Calle 63,0,11,Lluvia,0,0,0,1,4,5.15
Calle 45,Calle 63,0,11,Lluvia fuerte,0,0,0,1,4,6.35
Calle 45,Calle 63,0,12,Normal,0,0,0,1,4,3.79
Calle 45,Calle 63,0,12,Lluvia,0,0,0,1,4,4.6
Calle 45,Calle 63,0,12,Lluvia fuerte,0,0,0,1,4,5.73
Calle 45,Calle 63,0,13,Normal,0,0,0,1,4,4.06
Calle 45,Calle 63,0,13,Lluvia,0,0,0,1,4,5.0
Calle 45,Calle 63,0,13,Lluvia fuerte,0,0,0,1,4,5.96
Calle 45,Calle 63,0,14,Normal,0,0,0,1,4,4.42
Calle 45,Calle 63,0,14,Lluvia,0,0,0,1,4,4.91
Calle 45,Calle 63,0,14,Lluvia fuerte,0,0,0,1,4,6.8
Calle 45,Calle 63,0,15,Normal,0,0,0,1,4,3.85
Calle 45,Calle 63,0,15,Lluvia,0,0,0,1,4,4.86
Calle 45,Calle 63,0,15,Lluvia fuerte,0,0,0,1,4,6.23
Calle 45,Calle 63,0,16,Normal,1,0,0,1,4,5.23
Calle 45,Calle 63,0,16,Lluvia,1,0,0,1,4,6.6
Calle 45,Calle 63,0,16,Lluvia fuerte,1,0,0,1,4,9.02
Calle 45,Calle 63,0,17,Normal,1,0,0,1,4,5.27
Calle 45,Calle 63,0,17,Lluvia,1,0,0,1,4,6.28
Calle 45,Calle 63,0,17,Lluvia fuerte,1,0,0,1,4,8.61
Calle 45,Calle 63,0,18,Normal,1,0,0,1,4,6.14
Calle 45,Calle 63,0,18,Lluvia,1,0,0,1,4,7.11
Calle 45,Calle 63,0,18,Lluvia fuerte,1,0,0,1,4,9.04
Calle 45,Calle 63,0,19,Normal,1,0,0,1,4,6.36
Calle 45,Calle 63,0,19,Lluvia,1,0,0,1,4,7.4
Calle 45,Calle 63,0,19,Lluvia fuerte,1,0,0,1,4,7.84
Calle 45,Calle 63,0,20,Normal,0,0,0,1,4,3.93
Calle 45,Calle 63,0,20,Lluvia,0,0,0,1,4,5.29
Calle 45,Calle 63,0,20,Lluvia fuerte,0,0,0,1,4,6.81
Calle 45,Calle 63,0,21,Normal,0,0,0,1,4,3.93
Calle 45,Calle 63,0,21,Lluvia,0,0,0,1,4,4.84
Calle 45,Calle 63,0,21,Lluvia fuerte,0,0,0,1,4,5.68
Calle 45,Calle 63,0,22,Normal,0,0,0,1,4,3.81
Calle 45,Calle 63,0,22,Lluvia,0,0,0,1,4,4.62
Calle 45,Calle 63,0,22,Lluvia fuerte,0,0,0,1,4,6.56
Calle 45,Calle 63,1,5,Normal,0,0,0,1,4,4.04
Calle 45,Calle 63,1,5,Lluvia,0,0,0,1,4,5.26
Calle 45,Calle 63,1,5,Lluvia fuerte,0,0,0,1,4,6.1
Calle 45,Calle 63,1,6,Normal,1,0,0,1,4,6.12
Calle 45,Calle 63,1,6,Lluvia,1,0,0,1,4,6.71
Calle 45,Calle 63,1,6,Lluvia fuerte,1,0,0,1,4,8.21
Calle 45,Calle 63,1,7,Normal,1,0,0,1,4,6.8
Calle 45,Calle 63,1,7,Lluvia,1,0,0,1,4,7.4
Calle 45,Calle 63,1,7,Lluvia fuerte,1,0,0,1,4,8.68
Calle 45,Calle 63,1,8,Normal,1,0,0,1,4,5.22
Calle 45,Calle 63,1,8,Lluvia,1,0,0,1,4,6.64
Calle 45,Calle 63,1,8,Lluvia fuerte,1,0,0,1,4,8.64
Calle 45,Calle 63,1,9,Normal,1,0,0,1,4,5.91
Calle 45,Calle 63,1,9,Lluvia,1,0,0,1,4,6.93
Calle 45,Calle 63,1,9,Lluvia fuerte,1,0,0,1,4,7.95
Calle 45,Calle 63,1,10,Normal,0,0,0,1,4,3.85
Calle 45,Calle 63,1,10,Lluvia,0,0,0,1,4,5.18
Calle 45,Calle 63,1,10,Lluvia fuerte,0,0,0,1,4,6.83
Calle 45,Calle 63,1,11,Normal,0,0,0,1,4,3.9
Calle 45,Calle 63,1,11,Lluvia,0,0,0,1,4,4.93
Calle 45,Calle 63,1,11,Lluvia fuerte,0,0,0,1,4,5.73
Calle 45,Calle 63,1,12,Normal,0,0,0,1,4,3.8
Calle 45,Calle 63,1,12,Lluvia,0,0,0,1,4,5.37
Calle 45,Calle 63,1,12,Lluvia fuerte,0,0,0,1,4,6.43
Calle 45,Calle 63,1,13,Normal,0,0,0,1,4,4.11
Calle 45,Calle 63,1,13,Lluvia,0,0,0,1,4,5.45
Calle 45,Calle 63,1,13,Lluvia fuerte,0,0,0,1,4,6.54
Calle 45,Calle 63,1,14,Normal,0,0,0,1,4,4.28
Calle 45,Calle 63,1,14,Lluvia,0,0,0,1,4,4.98
Calle 45,Calle 63,1,14,Lluvia fuerte,0,0,0,1,4,5.8
Calle 45,Calle 63,1,15,Normal,0,0,0,1,4,4.03
Calle 45,Calle 63,1,15,Lluvia,0,0,0,1,4,4.69
Calle 45,Calle 63,1,15,Lluvia fuerte,0,0,0,1,4,5.84
Calle 45,Calle 63,1,16,Normal,1,0,0,1,4,5.35
Calle 45,Calle 63,1,16,Lluvia,1,0,0,1,4,7.02
Calle 45,Calle 63,1,16,Lluvia fuerte,1,0,0,1,4,9.9
Calle 45,Calle 63,1,17,Normal,1,0,0,1,4,5.46
Calle 45,Calle 63,1,17,Lluvia,1,0,0,1,4,6.6
Calle 45,Calle 63,1,17,Lluvia fuerte,1,0,0,1,4,8.91
Calle 45,Calle 63,1,18,Normal,1,0,0,1,4,5.67
Calle 45,Calle 63,1,18,Lluvia,1,0,0,1,4,6.27
Calle 45,Calle 63,1,18,Lluvia fuerte,1,0,0,1,4,7.83
Calle 45,Calle 63,1,19,Normal,1,0,0,1,4,6.02
Calle 45,Calle 63,1,19,Lluvia,1,0,0,1,4,7.14
Calle 45,Calle 63,1,19,Lluvia fuerte,1,0,0,1,4,9.05
Calle 45,Calle 63,1,20,Normal,0,0,0,1,4,4.47
Calle 45,Calle 63,1,20,Lluvia,0,0,0,1,4,4.54
Calle 45,Calle 63,1,20,Lluvia fuerte,0,0,0,1,4,5.86
Calle 45,Calle 63,1,21,Normal,0,0,0,1,4,4.13
Calle 45,Calle 63,1,21,Lluvia,0,0,0,1,4,5.21
Calle 45,Calle 63,1,21,Lluvia fuerte,0,0,0,1,4,5.73
Calle 45,Calle 63,1,22,Normal,0,0,0,1,4,4.26
Calle 45,Calle 63,1,22,Lluvia,0,0,0,1,4,5.18
Calle 45,Calle 63,1,22,Lluvia fuerte,0,0,0,1,4,5.94
Calle 45,Calle 63,2,5,Normal,0,0,0,1,4,4.3
Calle 45,Calle 63,2,5,Lluvia,0,0,0,1,4,5.03
Calle 45,Calle 63,2,5,Lluvia fuerte,0,0,0,1,4,6.28
Calle 45,Calle 63,2,6,Normal,1,0,0,1,4,5.37
Calle 45,Calle 63,2,6,Lluvia,1,0,0,1,4,6.75
Calle 45,Calle 63,2,6,Lluvia fuerte,1,0,0,1,4,8.64
Calle 45,Calle 63,2,7,Normal,1,0,0,1,4,5.15
Calle 45,Calle 63,2,7,Lluvia,1,0,0,1,4,7.22
Calle 45,Calle 63,2,7,Lluvia fuerte,1,0,0,1,4,8.7
Calle 45,Calle 63,2,8,Normal,1,0,0,1,4,5.89
Calle 45,Calle 63,2,8,Lluvia,1,0,0,1,4,7.57
Calle 45,Calle 63,2,8,Lluvia fuerte,1,0,0,1,4,8.97
Calle 45,Calle 63,2,9,Normal,1,0,0,1,4,6.09
Calle 45,Calle 63,2,9,Lluvia,1,0,0,1,4,7.05
Calle 45,Calle 63,2,9,Lluvia fuerte,1,0,0,1,4,9.03
Calle 45,Calle 63,2,10,Normal,0,0,0,1,4,4.39
Calle 45,Calle 63,2,10,Lluvia,0,0,0,1,4,5.52
Calle 45,Calle 63,2,10,Lluvia fuerte,0,0,0,1,4,5.84
Calle 45,Calle 63,2,11,Normal,0,0,0,1,4,3.98
Calle 45,Calle 63,2,11,Lluvia,0,0,0,1,4,5.51
Calle 45,Calle 63,2,11,Lluvia fuerte,0,0,0,1,4,6.49
Calle 45,Calle 63,2,12,Normal,0,0,0,1,4,4.17
Calle 45,Calle 63,2,12,Lluvia,0,0,0,1,4,5.46
Calle 45,Calle 63,2,12,Lluvia fuerte,0,0,0,1,4,6.34
Calle 45,Calle 63,2,13,Normal,0,0,0,1,4,3.84
Calle 45,Calle 63,2,13,Lluvia,0,0,0,1,4,4.87
Calle 45,Calle 63,2,13,Lluvia fuerte,0,0,0,1,4,6.03
Calle 45,Calle 63,2,14,Normal,0,0,0,1,4,4.4
Calle 45,Calle 63,2,14,Lluvia,0,0,0,1,4,5.38
Calle 45,Calle 63,2,14,Lluvia fuerte,0,0,0,1,4,6.23
Calle 45,Calle 63,2,15,Normal,0,0,0,1,4,4.44
Calle 45,Calle 63,2,15,Lluvia,0,0,0,1,4,4.66
Calle 45,Calle 63,2,15,Lluvia fuerte,0,0,0,1,4,6.04
Calle 45,Calle 63,2,16,Normal,1,0,0,1,4,5.72
Calle 45,Calle 63,2,16,Lluvia,1,0,0,1,4,7.76
Calle 45,Calle 63,2,16,Lluvia fuerte,1,0,0,1,4,9.67
Calle 45,Calle 63,2,17,Normal,1,0,0,1,4,6.19
Calle 45,Calle 63,2,17,Lluvia,1,0,0,1,4,6.88
Calle 45,Calle 63,2,17,Lluvia fuerte,1,0,0,1,4,7.73
Calle 45,Calle 63,2,18,Normal,1,0,0,1,4,6.32
Calle 45,Calle 63,2,18,Lluvia,1,0,0,1,4,6.45
Calle 45,Calle 63,2,18,Lluvia fuerte,1,0,0,1,4,8.55
Calle 45,Calle 63,2,19,Normal,1,0,0,1,4,5.75
Calle 45,Calle 63,2,19,Lluvia,1,0,0,1,4,6.94
Calle 45,Calle 63,2,19,Lluvia fuerte,1,0,0,1,4,7.96
Calle 45,Calle 63,2,20,Normal,0,0,0,1,4,4.39
Calle 45,Calle 63,2,20,Lluvia,0,0,0,1,4,4.6
Calle 45,Calle 63,2,20,Lluvia fuerte,0,0,0,1,4,5.84
Calle 45,Calle 63,2,21,Normal,0,0,0,1,4,3.84
Calle 45,Calle 63,2,21,Lluvia,0,0,0,1,4,4.65
Calle 45,Calle 63,2,21,Lluvia fuerte,0,0,0,1,4,6.27
Calle 45,Calle 63,2,22,Normal,0,0,0,1,4,4.24
Calle 45,Calle 63,2,22,Lluvia,0,0,0,1,4,5.47
Calle 45,Calle 63,2,22,Lluvia fuerte,0,0,0,1,4,5.7
Calle 45,Calle 63,3,5,Normal,0,0,0,1,4,4.31
Calle 45,Calle 63,3,5,Lluvia,0,0,0,1,4,5.02
Calle 45,Calle 63,3,5,Lluvia fuerte,0,0,0,1,4,6.21
Calle 45,Calle 63,3,6,Normal,1,0,0,1,4,5.32
Calle 45,Calle 63,3,6,Lluvia,1,0,0,1,4,6.73
Calle 45,Calle 63,3,6,Lluvia fuerte,1,0,0,1,4,9.02
Calle 45,Calle 63,3,7,Normal,1,0,0,1,4,5.12
Calle 45,Calle 63,3,7,Lluvia,1,0,0,1,4,7.4
Calle 45,Calle 63,3,7,Lluvia fuerte,1,0,0,1,4,8.57
Calle 45,Calle 63,3,8,Normal,1,0,0,1,4,6.29
Calle 45,Calle 63,3,8,Lluvia,1,0,0,1,4,6.35
Calle 45,Calle 63,3,8,Lluvia fuerte,1,0,0,1,4,8.07
Calle 45,Calle 63,3,9,Normal,1,0,0,1,4,4.96
Calle 45,Calle 63,3,9,Lluvia,1,0,0,1,4,7.24
Calle 45,Calle 63,3,9,Lluvia fuerte,1,0,0,1,4,9.32
Calle 45,Calle 63,3,10,Normal,0,0,0,1,4,4.26
Calle 45,Calle 63,3,10,Lluvia,0,0,0,1,4,5.08
Calle 45,Calle 63,3,10,Lluvia fuerte,0,0,0,1,4,6.81
Calle 45,Calle 63,3,11,Normal,0,0,0,1,4,3.9
Calle 45,Calle 63,3,11,Lluvia,0,0,0,1,4,4.78
Calle 45,Calle 63,3,11,Lluvia fuerte,0,0,0,1,4,6.55
Calle 45,Calle 63,3,12,Normal,0,0,0,1,4,3.95
Calle 45,Calle 63,3,12,Lluvia,0,0,0,1,4,4.8
Calle 45,Calle 63,3,12,Lluvia fuerte,0,0,0,1,4,6.1
Calle 45,Calle 63,3,13,Normal,0,0,0,1,4,4.33
Calle 45,Calle 63,3,13,Lluvia,0,0,0,1,4,5.04
Calle 45,Calle 63,3,13,Lluvia fuerte,0,0,0,1,4,6.15
Calle 45,Calle 63,3,14,Normal,0,0,0,1,4,4.29
Calle 45,Calle 63,3,14,Lluvia,0,0,0,1,4,4.66
Calle 45,Calle 63,3,14,Lluvia fuerte,0,0,0,1,4,6.27
Calle 45,Calle 63,3,15,Normal,0,0,0,1,4,4.59
Calle 45,Calle 63,3,15,Lluvia,0,0,0,1,4,5.26
Calle 45,Calle 63,3,15,Lluvia fuerte,0,0,0,1,4,5.8
Calle 45,Calle 63,3,16,Normal,1,0,0,1,4,5.65
Calle 45,Calle 63,3,16,Lluvia,1,0,0,1,4,7.11
Calle 45,Calle 63,3,16,Lluvia fuerte,1,0,0,1,4,9.59
Calle 45,Calle 63,3,17,Normal,1,0,0,1,4,5.41
Calle 45,Calle 63,3,17,Lluvia,1,0,0,1,4,6.43
Calle 45,Calle 63,3,17,Lluvia fuerte,1,0,0,1,4,7.94
Calle 45,Calle 63,3,18,Normal,1,0,0,1,4,6.58
Calle 45,Calle 63,3,18,Lluvia,1,0,0,1,4,6.87
Calle 45,Calle 63,3,18,Lluvia fuerte,1,0,0,1,4,8.37
Calle 45,Calle 63,3,19,Normal,1,0,0,1,4,6.25
Calle 45,Calle 63,3,19,Lluvia,1,0,0,1,4,7.99
Calle 45,Calle 63,3,19,Lluvia fuerte,1,0,0,1,4,9.18
Calle 45,Calle 63,3,20,Normal,0,0,0,1,4,4.19
Calle 45,Calle 63,3,20,Lluvia,0,0,0,1,4,5.54
Calle 45,Calle 63,3,20,Lluvia fuerte,0,0,0,1,4,6.07
Calle 45,Calle 63,3,21,Normal,0,0,0,1,4,4.07
Calle 45,Calle 63,3,21,Lluvia,0,0,0,1,4,5.51
Calle 45,Calle 63,3,21,Lluvia fuerte,0,0,0,1,4,6.82
Calle 45,Calle 63,3,22,Normal,0,0,0,1,4,4.19
Calle 45,Calle 63,3,22,Lluvia,0,0,0,1,4,5.38
Calle 45,Calle 63,3,22,Lluvia fuerte,0,0,0,1,4,6.52
Calle 45,Calle 63,4,5,Normal,0,0,0,1,4,4.04
Calle 45,Calle 63,4,5,Lluvia,0,0,0,1,4,5.29
Calle 45,Calle 63,4,5,Lluvia fuerte,0,0,0,1,4,6.44
Calle 45,Calle 63,4,6,Normal,1,0,0,1,4,5.98
Calle 45,Calle 63,4,6,Lluvia,1,0,0,1,4,6.71
Calle 45,Calle 63,4,6,Lluvia fuerte,1,0,0,1,4,8.14
Calle 45,Calle 63,4,7,Normal,1,0,0,1,4,6.24
Calle 45,Calle 63,4,7,Lluvia,1,0,0,1,4,7.75
Calle 45,Calle 63,4,7,Lluvia fuerte,1,0,0,1,4,8.06
Calle 45,Calle 63,4,8,Normal,1,0,0,1,4,5.02
Calle 45,Calle 63,4,8,Lluvia,1,0,0,1,4,6.45
Calle 45,Calle 63,4,8,Lluvia fuerte,1,0,0,1,4,8.6
Calle 45,Calle 63,4,9,Normal,1,0,0,1,4,5.71
Calle 45,Calle 63,4,9,Lluvia,1,0,0,1,4,7.09
Calle 45,Calle 63,4,9,Lluvia fuerte,1,0,0,1,4,8.13
Calle 45,Calle 63,4,10,Normal,0,0,0,1,4,3.89
Calle 45,Calle 63,4,10,Lluvia,0,0,0,1,4,4.99
Calle 45,Calle 63,4,10,Lluvia fuerte,0,0,0,1,4,6.2
Calle 45,Calle 63,4,11,Normal,0,0,0,1,4,4.19
Calle 45,Calle 63,4,11,Lluvia,0,0,0,1,4,5.14
Calle 45,Calle 63,4,11,Lluvia fuerte,0,0,0,1,4,5.96
Calle 45,Calle 63,4,12,Normal,0,0,0,1,4,4.05
Calle 45,Calle 63,4,12,Lluvia,0,0,0,1,4,4.56
Calle 45,Calle 63,4,12,Lluvia fuerte,0,0,0,1,4,6.23
Calle 45,Calle 63,4,13,Normal,0,0,0,1,4,4.43
Calle 45,Calle 63,4,13,Lluvia,0,0,0,1,4,4.8
Calle 45,Calle 63,4,13,Lluvia fuerte,0,0,0,1,4,6.78
Calle 45,Calle 63,4,14,Normal,0,0,0,1,4,4.51
Calle 45,Calle 63,4,14,Lluvia,0,0,0,1,4,4.61
Calle 45,Calle 63,4,14,Lluvia fuerte,0,0,0,1,4,6.4
Calle 45,Calle 63,4,15,Normal,0,0,0,1,4,4.03
Calle 45,Calle 63,4,15,Lluvia,0,0,0,1,4,5.41
Calle 45,Calle 63,4,15,Lluvia fuerte,0,0,0,1,4,6.5
Calle 45,Calle 63,4,16,Normal,1,0,0,1,4,5.83
Calle 45,Calle 63,4,16,Lluvia,1,0,0,1,4,7.04
Calle 45,Calle 63,4,16,Lluvia fuerte,1,0,0,1,4,8.9
Calle 45,Calle 63,4,17,Normal,1,0,0,1,4,6.72
Calle 45,Calle 63,4,17,Lluvia,1,0,0,1,4,7.59
Calle 45,Calle 63,4,17,Lluvia fuerte,1,0,0,1,4,8.87
Calle 45,Calle 63,4,18,Normal,1,0,0,1,4,6.56
Calle 45,Calle 63,4,18,Lluvia,1,0,0,1,4,7.55
Calle 45,Calle 63,4,18,Lluvia fuerte,1,0,0,1,4,9.29
Calle 45,Calle 63,4,19,Normal,1,0,0,1,4,5.88
Calle 45,Calle 63,4,19,Lluvia,1,0,0,1,4,6.6
Calle 45,Calle 63,4,19,Lluvia fuerte,1,0,0,1,4,9.06
Calle 45,Calle 63,4,20,Normal,0,0,0,1,4,3.86
Calle 45,Calle 63,4,20,Lluvia,0,0,0,1,4,4.99
Calle 45,Calle 63,4,20,Lluvia fuerte,0,0,0,1,4,6.53
Calle 45,Calle 63,4,21,Normal,0,0,0,1,4,4.58
Calle 45,Calle 63,4,21,Lluvia,0,0,0,1,4,5.53
Calle 45,Calle 63,4,21,Lluvia fuerte,0,0,0,1,4,5.85
Calle 45,Calle 63,4,22,Normal,0,0,0,1,4,3.98
Calle 45,Calle 63,4,22,Lluvia,0,0,0,1,4,4.98
Calle 45,Calle 63,4,22,Lluvia fuerte,0,0,0,1,4,6.59
Calle 45,Calle 63,5,5,Normal,0,1,0,1,4,3.12
Calle 45,Calle 63,5,5,Lluvia,0,1,0,1,4,4.49
Calle 45,Calle 63,5,5,Lluvia fuerte,0,1,0,1,4,5.47
Calle 45,Calle 63,5,6,Normal,1,1,0,1,4,5.09
Calle 45,Calle 63,5,6,Lluvia,1,1,0,1,4,5.52
Calle 45,Calle 63,5,6,Lluvia fuerte,1,1,0,1,4,8.45
Calle 45,Calle 63,5,7,Normal,1,1,0,1,4,4.66
Calle 45,Calle 63,5,7,Lluvia,1,1,0,1,4,5.7
Calle 45,Calle 63,5,7,Lluvia fuerte,1,1,0,1,4,7.9
Calle 45,Calle 63,5,8,Normal,1,1,0,1,4,5.43
Calle 45,Calle 63,5,8,Lluvia,1,1,0,1,4,5.71
Calle 45,Calle 63,5,8,Lluvia fuerte,1,1,0,1,4,7.69
Calle 45,Calle 63,5,9,Normal,1,1,0,1,4,4.85
Calle 45,Calle 63,5,9,Lluvia,1,1,0,1,4,5.44
Calle 45,Calle 63,5,9,Lluvia fuerte,1,1,0,1,4,8.22
Calle 45,Calle 63,5,10,Normal,0,1,0,1,4,3.52
Calle 45,Calle 63,5,10,Lluvia,0,1,0,1,4,4.52
Calle 45,Calle 63,5,10,Lluvia fuerte,0,1,0,1,4,5.35
Calle 45,Calle 63,5,11,Normal,0,1,0,1,4,3.82
Calle 45,Calle 63,5,11,Lluvia,0,1,0,1,4,4.51
Calle 45,Calle 63,5,11,Lluvia fuerte,0,1,0,1,4,6.02
Calle 45,Calle 63,5,12,Normal,0,1,0,1,4,3.27
Calle 45,Calle 63,5,12,Lluvia,0,1,0,1,4,4.91
Calle 45,Calle 63,5,12,Lluvia fuerte,0,1,0,1,4,5.44
Calle 45,Calle 63,5,13,Normal,0,1,0,1,4,3.63
Calle 45,Calle 63,5,13,Lluvia,0,1,0,1,4,4.21
Calle 45,Calle 63,5,13,Lluvia fuerte,0,1,0,1,4,5.07
Calle 45,Calle 63,5,14,Normal,0,1,0,1,4,3.39
Calle 45,Calle 63,5,14,Lluvia,0,1,0,1,4,4.18
Calle 45,Calle 63,5,14,Lluvia fuerte,0,1,0,1,4,5.04
Calle 45,Calle 63,5,15,Normal,0,1,0,1,4,3.29
Calle 45,Calle 63,5,15,Lluvia,0,1,0,1,4,4.21
Calle 45,Calle 63,5,15,Lluvia fuerte,0,1,0,1,4,5.57
Calle 45,Calle 63,5,16,Normal,1,1,0,1,4,4.8
Calle 45,Calle 63,5,16,Lluvia,1,1,0,1,4,6.14
Calle 45,Calle 63,5,16,Lluvia fuerte,1,1,0,1,4,7.98
Calle 45,Calle 63,5,17,Normal,1,1,0,1,4,4.14
Calle 45,Calle 63,5,17,Lluvia,1,1,0,1,4,5.16
Calle 45,Calle 63,5,17,Lluvia fuerte,1,1,0,1,4,7.49
Calle 45,Calle 63,5,18,Normal,1,1,0,1,4,5.0
Calle 45,Calle 63,5,18,Lluvia,1,1,0,1,4,5.84
Calle 45,Calle 63,5,18,Lluvia fuerte,1,1,0,1,4,6.78
Calle 45,Calle 63,5,19,Normal,1,1,0,1,4,4.94
Calle 45,Calle 63,5,19,Lluvia,1,1,0,1,4,5.88
Calle 45,Calle 63,5,19,Lluvia fuerte,1,1,0,1,4,6.56
Calle 45,Calle 63,5,20,Normal,0,1,0,1,4,3.68
Calle 45,Calle 63,5,20,Lluvia,0,1,0,1,4,3.82
Calle 45,Calle 63,5,20,Lluvia fuerte,0,1,0,1,4,5.1
Calle 45,Calle 63,5,21,Normal,0,1,0,1,4,3.95
Calle 45,Calle 63,5,21,Lluvia,0,1,0,1,4,4.28
Calle 45,Calle 63,5,21,Lluvia fuerte,0,1,0,1,4,5.63
Calle 45,Calle 63,5,22,Normal,0,1,0,1,4,3.42
Calle 45,Calle 63,5,22,Lluvia,0,1,0,1,4,4.33
Calle 45,Calle 63,5,22,Lluvia fuerte,0,1,0,1,4,5.12
Calle 45,Calle 63,6,5,Normal,0,1,0,1,4,3.86
Calle 45,Calle 63,6,5,Lluvia,0,1,0,1,4,4.23
Calle 45,Calle 63,6,5,Lluvia fuerte,0,1,0,1,4,5.17
Calle 45,Calle 63,6,6,Normal,1,1,0,1,4,5.01
Calle 45,Calle 63,6,6,Lluvia,1,1,0,1,4,6.42
Calle 45,Calle 63,6,6,Lluvia fuerte,1,1,0,1,4,7.27
Calle 45,Calle 63,6,7,Normal,1,1,0,1,4,5.2
Calle 45,Calle 63,6,7,Lluvia,1,1,0,1,4,5.8
Calle 45,Calle 63,6,7,Lluvia fuerte,1,1,0,1,4,7.51
Calle 45,Calle 63,6,8,Normal,1,1,0,1,4,4.56
Calle 45,Calle 63,6,8,Lluvia,1,1,0,1,4,5.49
Calle 45,Calle 63,6,8,Lluvia fuerte,1,1,0,1,4,7.76
Calle 45,Calle 63,6,9,Normal,1,1,0,1,4,4.77
Calle 45,Calle 63,6,9,Lluvia,1,1,0,1,4,6.32
Calle 45,Calle 63,6,9,Lluvia fuerte,1,1,0,1,4,6.87
Calle 45,Calle 63,6,10,Normal,0,1,0,1,4,3.67
Calle 45,Calle 63,6,10,Lluvia,0,1,0,1,4,4.1
Calle 45,Calle 63,6,10,Lluvia fuerte,0,1,0,1,4,5.5
Calle 45,Calle 63,6,11,Normal,0,1,0,1,4,3.66
Calle 45,Calle 63,6,11,Lluvia,0,1,0,1,4,3.99
Calle 45,Calle 63,6,11,Lluvia fuerte,0,1,0,1,4,5.36
Calle 45,Calle 63,6,12,Normal,0,1,0,1,4,3.65
Calle 45,Calle 63,6,12,Lluvia,0,1,0,1,4,4.33
Calle 45,Calle 63,6,12,Lluvia fuerte,0,1,0,1,4,5.37
Calle 45,Calle 63,6,13,Normal,0,1,0,1,4,3.45
Calle 45,Calle 63,6,13,Lluvia,0,1,0,1,4,3.96
Calle 45,Calle 63,6,13,Lluvia fuerte,0,1,0,1,4,5.02
Calle 45,Calle 63,6,14,Normal,0,1,0,1,4,3.76
Calle 45,Calle 63,6,14,Lluvia,0,1,0,1,4,4.05
Calle 45,Calle 63,6,14,Lluvia fuerte,0,1,0,1,4,4.84
Calle 45,Calle 63,6,15,Normal,0,1,0,1,4,3.67
Calle 45,Calle 63,6,15,Lluvia,0,1,0,1,4,4.47
Calle 45,Calle 63,6,15,Lluvia fuerte,0,1,0,1,4,5.45
Calle 45,Calle 63,6,16,Normal,1,1,0,1,4,5.56
Calle 45,Calle 63,6,16,Lluvia,1,1,0,1,4,5.96
Calle 45,Calle 63,6,16,Lluvia fuerte,1,1,0,1,4,8.95
Calle 45,Calle 63,6,17,Normal,1,1,0,1,4,5.62
Calle 45,Calle 63,6,17,Lluvia,1,1,0,1,4,6.56
Calle 45,Calle 63,6,17,Lluvia fuerte,1,1,0,1,4,6.65
Calle 45,Calle 63,6,18,Normal,1,1,0,1,4,5.7
Calle 45,Calle 63,6,18,Lluvia,1,1,0,1,4,5.41
Calle 45,Calle 63,6,18,Lluvia fuerte,1,1,0,1,4,6.47
Calle 45,Calle 63,6,19,Normal,1,1,0,1,4,5.13
Calle 45,Calle 63,6,19,Lluvia,1,1,0,1,4,5.84
Calle 45,Calle 63,6,19,Lluvia fuerte,1,1,0,1,4,8.09
Calle 45,Calle 63,6,20,Normal,0,1,0,1,4,3.89
Calle 45,Calle 63,6,20,Lluvia,0,1,0,1,4,4.33
Calle 45,Calle 63,6,20,Lluvia fuerte,0,1,0,1,4,5.61
Calle 45,Calle 63,6,21,Normal,0,1,0,1,4,3.92
Calle 45,Calle 63,6,21,Lluvia,0,1,0,1,4,4.88
Calle 45,Calle 63,6,21,Lluvia fuerte,0,1,0,1,4,5.56
Calle 45,Calle 63,6,22,Normal,0,1,0,1,4,3.47
Calle 45,Calle 63,6,22,Lluvia,0,1,0,1,4,4.33
Calle 45,Calle 63,6,22,Lluvia fuerte,0,1,0,1,4,5.42
Calle 45,Marly,0,5,Normal,0,0,0,1,3,3.12
Calle 45,Marly,0,5,Lluvia,0,0,0,1,3,3.63
